,Unnamed: 0,partisan_gini,partisan_bias,mean_median,efficiency_gap
257,257,0.028509189789176333,-0.04545454545454547,-0.02106758108906737,0.0009807188878906633
258,258,0.029619576644376214,-0.04545454545454547,-0.020512387661467457,0.004784056400608257
259,259,0.013824926316816038,-0.04545454545454547,-0.01976978625352388,0.004784056400608257
260,260,0.01172854874097991,-0.04545454545454547,-0.007476878448252068,0.004784056400608257
261,261,0.01968003159821039,0.04545454545454541,0.021839604901869314,0.004784056400608257
262,262,0.018529079523333856,0.04545454545454541,0.021517519323968948,0.004784056400608257
263,263,0.014437505897086013,0.04545454545454541,0.019471732510845108,-0.0175378045718497
264,264,0.01344218729305958,0.04545454545454541,0.018974073208831817,-0.0175378045718497
265,265,0.01343156216356367,0.04545454545454541,0.01903818896322218,-0.0175378045718497
266,266,0.013657167740806449,0.04545454545454541,0.019372126333015216,-0.0175378045718497
267,267,0.013009296664249256,-0.04545454545454547,-0.005574760118451372,-0.0175378045718497
268,268,0.017171787625029526,-0.04545454545454547,-0.005258107039966764,-0.0175378045718497
269,269,0.012003495951666507,-0.04545454545454547,-0.0052440071111339295,-0.0175378045718497
270,270,0.01197947830692621,-0.04545454545454547,-0.00523199828876364,-0.0175378045718497
271,271,0.013275805937210994,-0.04545454545454547,-0.008295107450145833,-0.0175378045718497
272,272,0.012226088270408364,-0.04545454545454547,-0.008819966283547198,-0.0175378045718497
273,273,0.012936113263158043,-0.04545454545454547,-0.0069467428866110134,-0.005016995480768384
274,274,0.01411485443549159,-0.04545454545454547,-0.007081038065369526,-0.005016995480768384
275,275,0.02205759693302676,-0.04545454545454547,-0.0073499896892462715,-0.005016995480768384
276,276,0.020320101054644223,-0.04545454545454547,-0.0073497673127495,-0.005016995480768384
277,277,0.023631294387533985,-0.04545454545454547,-0.018578630254825867,-0.005016995480768384
278,278,0.022725991011506075,-0.04545454545454547,-0.018125978566811973,0.002431451738784837
279,279,0.021774500464370874,-0.04545454545454547,-0.017019713453300556,0.002431451738784837
280,280,0.021186383979637347,-0.04545454545454547,-0.01801128099098226,0.002431451738784837
281,281,0.022454090195073217,-0.04545454545454547,-0.01737742788326435,0.004979373017649738
282,282,0.01922428177894913,-0.04545454545454547,-0.018992332091326336,-0.0018833911767586035
283,283,0.021635450658725096,-0.04545454545454547,-0.020197916531214388,-0.014466637547058098
284,284,0.021498454563157614,-0.04545454545454547,-0.027542281810133958,-0.0936573863701554
285,285,0.02268093243070692,-0.04545454545454547,-0.026822342925468142,-0.08815036497791615
286,286,0.022730403961987656,-0.04545454545454547,-0.02679760715982782,-0.08815036497791615
287,287,0.022674060182032288,-0.04545454545454547,-0.02701552421517484,-0.08815036497791615
288,288,0.022825212530388536,-0.04545454545454547,-0.026939948040996756,-0.08815036497791615
289,289,0.02243320089371209,-0.04545454545454547,-0.026927041088262715,-0.08815036497791615
290,290,0.022671480451249337,-0.04545454545454547,-0.0272120421857438,-0.08815036497791615
291,291,0.024098777652401482,-0.04545454545454547,-0.02649839358516781,-0.08815036497791615
292,292,0.022594299020956343,-0.04545454545454547,-0.02731789724016276,-0.09191261128978076
293,293,0.02755699081731304,-0.04545454545454547,-0.029838799589815838,-0.10915944213091497
294,294,0.027243739464816133,-0.04545454545454547,-0.02999542526606425,-0.10915944213091497
295,295,0.029207885520938982,-0.04545454545454547,-0.02932187167159872,-0.10915944213091497
296,296,0.02967042806247557,-0.04545454545454547,-0.02909060040083045,-0.10915944213091497
297,297,0.029985214347047838,-0.04545454545454547,-0.029247993543116583,-0.10888060898226967
298,298,0.028788732723442338,-0.04545454545454547,-0.02639826804698053,-0.025077773102393668
299,299,0.02921566979442985,-0.04545454545454547,-0.0266117365824744,-0.028279151205212925
300,300,0.023887178393570397,-0.04545454545454547,-0.023467399461180597,-0.006387680537793098
301,301,0.026992291280275096,-0.04545454545454547,-0.025500047325396902,-0.02206610827104503
302,302,0.025932668344909985,-0.04545454545454547,-0.024559747444593216,-0.014654749862651329
303,303,0.028969064739547117,-0.04545454545454547,-0.02304154924727464,0.009908182512171937
304,304,0.02065254994494384,-0.04545454545454547,-0.02221791362355574,0.009908182512171937
305,305,0.014871901643063219,-0.04545454545454547,-0.013036853914884294,0.10600929461617216
306,306,0.015308995440488662,-0.04545454545454547,-0.02159205491915095,0.010124845207578606
307,307,0.014768626502786975,-0.04545454545454547,-0.022128950966077143,0.007846951820033348
308,308,0.02019845367198753,-0.04545454545454547,-0.023368622322169297,0.0010207427848253929
309,309,0.020446002660953443,-0.04545454545454547,-0.0234651361614876,0.0007467125038122761
310,310,0.01968499296707232,-0.04545454545454547,-0.02534050825983014,-0.03411303442241915
311,311,0.0092530068884926,0.04545454545454541,0.0017073585084657061,-0.03411303442241915
312,312,0.01824023999470711,0.13636363636363635,0.0013945782300522902,0.08462052409425254
313,313,0.018631030958140442,0.13636363636363635,0.002144828350824413,0.08462052409425254
314,314,0.021325128336663758,0.13636363636363635,0.002737077725730841,0.08462052409425254
315,315,0.012974854358109916,0.04545454545454541,0.0011057732511525753,0.0007016189132658139
316,316,0.028917890043154638,0.13636363636363635,0.02316654770281301,0.08462052409425254
317,317,0.02906543196143078,0.13636363636363635,0.030355687268232682,0.08462052409425254
318,318,0.027793790580517654,0.13636363636363635,0.025942765349140195,0.09435780456651316
319,319,0.027968005880847382,0.13636363636363635,0.02602987299930504,0.09435780456651316
320,320,0.023470984301669728,0.13636363636363635,0.02042666324623477,0.09116256346122392
321,321,0.02490024270608598,0.13636363636363635,0.021141292448442983,0.09116256346122392
322,322,0.028125710208043605,0.13636363636363635,0.026648538347354037,0.09116256346122392
323,323,0.02645209981362058,0.04545454545454541,0.0301405943445634,0.09116256346122392
324,324,0.026108502802116632,0.04545454545454541,0.02996879583881152,0.09116256346122392
325,325,0.028308276274613933,0.04545454545454541,0.028894670582443993,0.09116256346122392
326,326,0.027062802939771417,0.13636363636363635,0.02316008522368396,0.09116256346122392
327,327,0.023989732399784316,0.04545454545454541,0.027641045703394877,-0.030185889655183457
328,328,0.022228259417274018,0.04545454545454541,0.02711253040087513,-0.030185889655183457
329,329,0.02265716176565603,0.04545454545454541,0.02732698157506619,-0.030185889655183457
